user_id,item_id,rating,time_period
622,5222,4.0,2
2408,1601,5.0,2
528,4452,3.0,2
1367,2919,5.0,2
3155,4487,4.0,2
4641,1,5.0,2
4641,47,5.0,2
3155,4338,4.0,2
4641,4857,5.0,2
5616,5223,5.0,2
1955,66,5.0,2
4539,1,5.0,2
5071,3315,5.0,2
6027,1,5.0,2
6284,1,2.0,2
4250,5224,4.0,2
5034,5225,5.0,2
819,24,5.0,2
819,214,5.0,2
819,3890,5.0,2
6285,1010,5.0,2
2025,4388,4.0,2
2025,2265,3.0,2
2025,63,3.0,2
6231,5058,5.0,2
6231,237,5.0,2
1992,1921,5.0,2
1992,1921,5.0,2
218,4687,5.0,2
1370,5028,5.0,2
6286,189,5.0,2
6286,3029,5.0,2
6286,495,5.0,2
6286,8,5.0,2
6286,29,5.0,2
3046,4746,3.0,2
5043,4899,5.0,2
840,46,5.0,2
1808,56,5.0,2
2754,2583,5.0,2
1164,5158,4.0,2
3284,3576,5.0,2
3284,144,5.0,2
2743,4133,5.0,2
6287,5226,5.0,2
2001,1693,4.0,2
2014,3102,4.0,2
2014,2643,4.0,2
2014,2001,4.0,2
5445,2716,3.0,2
3155,964,4.0,2
4784,1,5.0,2
5342,3080,5.0,2
2027,5227,4.0,2
2027,24,5.0,2
6227,4468,5.0,2
4911,3909,5.0,2
2519,5228,4.0,2
2885,4698,5.0,2
5175,29,4.0,2
5175,407,1.0,2
5175,927,5.0,2
5823,15,5.0,2
5175,1668,2.0,2
5175,1219,1.0,2
5175,4843,3.0,2
5175,4844,1.0,2
5175,4877,1.0,2
5175,4848,3.0,2
5175,3122,1.0,2
6025,3261,5.0,2
684,28,5.0,2
5882,5167,5.0,2
2497,1,5.0,2
930,1755,4.0,2
5748,5229,5.0,2
2829,8,1.0,2
5221,281,3.0,2
5221,5098,5.0,2
1227,5230,5.0,2
6288,4862,5.0,2
6288,2970,4.0,2
4980,1832,5.0,2
3988,1864,5.0,2
2643,2170,5.0,2
2643,2170,5.0,2
614,5231,5.0,2
4271,5113,5.0,2
2579,4570,4.0,2
6122,192,5.0,2
1763,5232,5.0,2
1980,685,5.0,2
55,2095,5.0,2
1481,138,5.0,2
1481,138,5.0,2
2956,4701,5.0,2
6289,24,4.0,2
6289,1868,3.0,2
6289,1,1.0,2
596,4326,4.0,2
1483,511,5.0,2
1236,447,4.0,2
5129,5233,2.0,2
5562,2021,3.0,2
2369,237,5.0,2
2369,1897,4.0,2
2369,165,5.0,2
3742,3487,5.0,2
5109,211,3.0,2
5109,211,3.0,2
5109,211,1.0,2
5109,211,1.0,2
2636,103,2.0,2
5967,1,2.0,2
5967,1,5.0,2
5594,1,5.0,2
5594,3601,5.0,2
5594,396,4.0,2
2417,2718,5.0,2
2417,2718,5.0,2
1953,5090,5.0,2
5108,1,5.0,2
5108,3260,4.0,2
5108,1,5.0,2
5108,4467,4.0,2
5108,4410,4.0,2
4884,4342,4.0,2
5053,4119,5.0,2
606,1037,5.0,2
5328,1755,3.0,2
417,3746,4.0,2
417,5234,4.0,2
672,2583,3.0,2
4620,5071,5.0,2
5391,5235,4.0,2
5795,3857,4.0,2
4223,103,5.0,2
4223,3944,5.0,2
481,2471,5.0,2
5040,2,5.0,2
5040,1648,4.0,2
3294,2952,5.0,2
2842,4087,5.0,2
5040,1,5.0,2
5040,4498,4.0,2
4122,3862,5.0,2
5040,3265,5.0,2
5040,1,5.0,2
5040,165,5.0,2
5040,1,5.0,2
5040,165,5.0,2
1327,8,5.0,2
5040,4579,5.0,2
5040,2044,5.0,2
4098,1328,4.0,2
4098,3240,4.0,2
1595,3261,5.0,2
1595,192,5.0,2
4098,642,4.0,2
4098,105,4.0,2
4587,1,3.0,2
3135,4341,4.0,2
3125,4819,5.0,2
3125,4790,5.0,2
3125,1668,5.0,2
5205,419,4.0,2
3125,188,4.0,2
3287,4785,5.0,2
2244,5236,3.0,2
4725,3423,5.0,2
4725,3252,5.0,2
5812,188,5.0,2
6290,3716,2.0,2
4857,5160,1.0,2
5322,2125,4.0,2
5322,2900,4.0,2
2986,5237,5.0,2
3701,3859,3.0,2
3632,3393,5.0,2
3632,3348,5.0,2
3632,3575,5.0,2
3632,24,3.0,2
3632,1,1.0,2
3632,29,2.0,2
6291,3367,1.0,2
2805,3765,5.0,2
4849,5238,5.0,2
3345,4686,5.0,2
3345,4782,5.0,2
3345,1897,5.0,2
3345,42,5.0,2
4939,5106,2.0,2
6209,2647,5.0,2
6018,1,5.0,2
5424,1,4.0,2
5424,1,4.0,2
4985,5180,5.0,2
4393,3541,5.0,2
6292,67,5.0,2
3887,5239,5.0,2
512,144,5.0,2
1155,102,5.0,2
1155,2281,4.0,2
6028,4790,5.0,2
2606,4840,4.0,2
3448,4793,5.0,2
3448,3097,4.0,2
6162,8,3.0,2
1370,2513,5.0,2
3289,5240,3.0,2
178,1983,1.0,2
1321,3198,5.0,2
6194,555,3.0,2
2674,1815,2.0,2
6194,3907,1.0,2
3091,24,5.0,2
1528,79,4.0,2
4203,3972,4.0,2
3488,3855,5.0,2
3488,4081,5.0,2
3488,5134,5.0,2
3488,3575,5.0,2
1569,1897,5.0,2
1569,1897,5.0,2
5845,4926,5.0,2
3036,61,5.0,2
194,4126,5.0,2
3036,2785,5.0,2
651,4366,5.0,2
651,3852,5.0,2
134,4585,5.0,2
6293,2993,5.0,2
1394,2947,5.0,2
5753,63,2.0,2
243,5222,5.0,2
5443,4819,5.0,2
2721,311,5.0,2
2721,57,5.0,2
2721,1,5.0,2
2721,237,5.0,2
2721,4144,5.0,2
2721,29,5.0,2
2721,47,5.0,2
2721,489,5.0,2
2721,1094,5.0,2
2721,66,5.0,2
2721,68,5.0,2
2721,2924,5.0,2
2721,15,5.0,2
2721,61,5.0,2
2721,22,5.0,2
2721,68,5.0,2
3390,8,2.0,2
3390,2438,5.0,2
2832,3676,4.0,2
2832,4177,3.0,2
2832,8,4.0,2
5561,915,3.0,2
5561,1338,4.0,2
5561,3819,4.0,2
3369,4921,2.0,2
5561,1312,4.0,2
5561,66,4.0,2
3369,3307,5.0,2
3369,5241,5.0,2
4515,2285,5.0,2
5928,5003,5.0,2
5770,118,5.0,2
256,1319,4.0,2
5562,29,5.0,2
951,2897,5.0,2
951,3765,5.0,2
951,237,5.0,2
167,5242,3.0,2
2745,685,1.0,2
2745,5243,5.0,2
1723,4591,2.0,2
5577,1,1.0,2
1252,3714,4.0,2
2757,5041,5.0,2
3246,2052,5.0,2
3246,15,5.0,2
3246,24,5.0,2
3246,188,1.0,2
3246,153,1.0,2
3246,63,5.0,2
129,1,5.0,2
482,4678,5.0,2
4363,15,5.0,2
1362,5244,4.0,2
6202,5245,5.0,2
6202,5245,5.0,2
2124,1,3.0,2
5880,328,3.0,2
5880,237,5.0,2
2829,4909,4.0,2
2691,1,3.0,2
2691,189,3.0,2
1713,3910,5.0,2
5880,2583,5.0,2
1713,3739,1.0,2
1255,5115,5.0,2
1255,1279,2.0,2
5880,1,5.0,2
5880,5131,5.0,2
5880,1,4.0,2
1713,1774,5.0,2
5881,4357,4.0,2
4099,2044,5.0,2
4099,8,5.0,2
4099,4122,1.0,2
2888,5043,5.0,2
6294,1887,5.0,2
507,6,5.0,2
2434,2097,4.0,2
2749,3579,5.0,2
677,4790,5.0,2
4898,4026,3.0,2
1768,642,5.0,2
874,4502,4.0,2
6043,2953,4.0,2
6043,2953,4.0,2
6043,5246,5.0,2
6043,5246,5.0,2
6043,517,4.0,2
6043,517,4.0,2
6043,4107,5.0,2
6043,4107,5.0,2
6043,1,5.0,2
6043,1,5.0,2
6043,3588,4.0,2
6043,3588,4.0,2
200,4854,5.0,2
2058,355,5.0,2
3348,4627,1.0,2
6180,3527,5.0,2
4755,1668,5.0,2
4755,1897,2.0,2
4667,1086,5.0,2
4755,2521,3.0,2
5609,2431,5.0,2
5609,2431,5.0,2
2467,1422,4.0,2
1333,2,5.0,2
624,3646,4.0,2
624,1,5.0,2
624,3609,5.0,2
624,8,4.0,2
624,1914,4.0,2
624,61,5.0,2
5504,189,5.0,2
4805,4190,5.0,2
4805,4190,5.0,2
4805,4758,4.0,2
4805,4758,4.0,2
3492,5247,5.0,2
2155,2453,5.0,2
5562,1102,5.0,2
3807,188,5.0,2
3807,129,5.0,2
5965,4280,5.0,2
5965,3664,4.0,2
4465,2823,5.0,2
4465,2823,5.0,2
4465,3348,5.0,2
4465,74,5.0,2
3554,5179,5.0,2
4102,24,5.0,2
2601,5198,1.0,2
2601,4658,5.0,2
4572,3252,5.0,2
3609,1010,5.0,2
4985,1968,1.0,2
4985,8,1.0,2
89,8,5.0,2
89,8,5.0,2
3699,5204,5.0,2
5123,3754,5.0,2
5609,1693,5.0,2
5609,1693,5.0,2
3699,5141,5.0,2
1872,3739,4.0,2
1872,1,2.0,2
1872,2770,4.0,2
3699,5080,5.0,2
6295,4550,5.0,2
6082,3097,5.0,2
6296,2857,1.0,2
405,2583,5.0,2
2247,4794,4.0,2
6297,2070,3.0,2
2028,356,4.0,2
6298,4524,5.0,2
6298,1351,5.0,2
6298,4228,5.0,2
6298,4577,5.0,2
6298,4134,5.0,2
6298,24,5.0,2
6298,5248,5.0,2
6298,237,5.0,2
6298,2526,5.0,2
6298,2547,5.0,2
1445,3119,3.0,2
6298,2349,5.0,2
6298,8,5.0,2
6298,1538,5.0,2
6298,8,5.0,2
6298,3674,5.0,2
6298,4022,5.0,2
6298,4083,5.0,2
6298,3590,5.0,2
6298,279,5.0,2
6298,254,5.0,2
6298,3261,5.0,2
617,138,5.0,2
6298,1228,5.0,2
6298,8,5.0,2
6298,41,5.0,2
6298,267,5.0,2
6298,1643,5.0,2
2282,4241,4.0,2
5829,29,1.0,2
2938,3385,5.0,2
1196,15,5.0,2
1196,798,5.0,2
6299,22,5.0,2
1949,3729,1.0,2
2280,1,4.0,2
2280,4594,3.0,2
622,5151,4.0,2
6227,3910,5.0,2
2698,3493,5.0,2
3027,3392,5.0,2
3763,1942,5.0,2
5882,5154,5.0,2
3194,5249,5.0,2
1082,5006,3.0,2
1082,15,5.0,2
6260,1595,5.0,2
6260,2252,4.0,2
6260,8,4.0,2
6260,1788,5.0,2
6260,3261,4.0,2
6260,1484,4.0,2
6260,2531,5.0,2
6260,3893,4.0,2
6260,103,4.0,2
6260,1240,5.0,2
6260,1728,4.0,2
6260,103,4.0,2
6260,738,4.0,2
6260,894,4.0,2
6260,630,4.0,2
6260,2358,4.0,2
6260,1232,4.0,2
6260,2046,4.0,2
6260,749,5.0,2
6260,1409,3.0,2
6260,1643,4.0,2
6260,365,4.0,2
6260,1803,4.0,2
6260,3560,5.0,2
6260,22,5.0,2
4341,332,5.0,2
4341,1876,3.0,2
2463,2023,5.0,2
6300,438,4.0,2
5398,861,1.0,2
5398,46,4.0,2
1041,4252,5.0,2
1041,129,1.0,2
6301,281,2.0,2
6301,922,1.0,2
6301,3923,5.0,2
6302,916,5.0,2
6302,3841,5.0,2
6302,31,5.0,2
6302,3295,5.0,2
6302,3590,5.0,2
6302,45,5.0,2
5686,8,5.0,2
5562,3739,4.0,2
5907,24,5.0,2
1631,5232,5.0,2
1631,3765,5.0,2
460,1,5.0,2
5659,1736,4.0,2
1491,4159,5.0,2
3818,1,1.0,2
3134,4169,4.0,2
3134,877,1.0,2
6303,63,4.0,2
4856,118,5.0,2
1987,4507,5.0,2
5048,4981,5.0,2
3953,4937,5.0,2
3953,4848,5.0,2
5999,4523,1.0,2
3567,1,5.0,2
3049,2112,4.0,2
3887,609,5.0,2
1310,4839,4.0,2
6270,1,5.0,2
1748,29,5.0,2
3174,61,4.0,2
6304,8,2.0,2
2829,595,1.0,2
3880,29,5.0,2
2169,22,4.0,2
2169,3930,3.0,2
4725,5250,4.0,2
2837,4526,4.0,2
3166,683,5.0,2
2276,4840,1.0,2
1453,67,1.0,2
1453,189,4.0,2
2254,4805,5.0,2
4108,3703,5.0,2
4766,4342,5.0,2
46,4532,4.0,2
2677,4323,5.0,2
3318,685,1.0,2
1926,2470,4.0,2
1959,1,1.0,2
577,4113,5.0,2
1959,5251,5.0,2
1022,3627,5.0,2
1022,1,4.0,2
6305,1,5.0,2
6305,8,5.0,2
6305,693,5.0,2
6305,571,5.0,2
5567,3214,5.0,2
2867,3521,4.0,2
2867,48,5.0,2
6243,2070,5.0,2
2568,8,5.0,2
6306,1,3.0,2
3985,3762,5.0,2
3985,4774,5.0,2
3985,685,1.0,2
2616,5252,5.0,2
1364,2709,5.0,2
2308,3645,5.0,2
6179,5017,5.0,2
3396,138,5.0,2
3396,1,5.0,2
6307,3910,5.0,2
4365,1723,5.0,2
1975,3517,5.0,2
3879,4749,4.0,2
2328,8,5.0,2
3338,4806,2.0,2
3692,8,5.0,2
3692,2265,5.0,2
114,1,1.0,2
114,658,1.0,2
114,2119,1.0,2
114,138,5.0,2
114,1255,1.0,2
2432,4734,1.0,2
4457,422,2.0,2
6298,3913,5.0,2
2349,61,4.0,2
2968,2711,2.0,2
2968,670,4.0,2
699,5231,5.0,2
5994,2044,5.0,2
2903,4049,5.0,2
4123,2810,5.0,2
5049,138,5.0,2
5049,24,5.0,2
1224,4562,5.0,2
5049,103,5.0,2
5581,3148,3.0,2
1484,274,3.0,2
3223,1,5.0,2
2953,3395,5.0,2
3352,237,5.0,2
2831,5156,4.0,2
2159,237,4.0,2
2831,4325,4.0,2
2831,1897,5.0,2
2831,4018,5.0,2
2831,3620,5.0,2
2308,1152,5.0,2
5892,4550,1.0,2
819,4363,5.0,2
4384,1,3.0,2
4384,3724,5.0,2
1227,45,5.0,2
4294,562,5.0,2
2896,86,4.0,2
5296,4911,5.0,2
692,274,3.0,2
6180,1,5.0,2
4467,1086,4.0,2
1004,2867,4.0,2
1428,4905,5.0,2
2963,2714,5.0,2
2963,237,5.0,2
2963,1995,5.0,2
2963,4530,5.0,2
2963,4026,4.0,2
2075,1840,5.0,2
2075,138,5.0,2
1831,1,4.0,2
6308,5127,5.0,2
54,5253,3.0,2
6308,4411,5.0,2
54,446,2.0,2
54,5233,2.0,2
1053,3983,3.0,2
267,5253,4.0,2
5273,24,5.0,2
5175,46,1.0,2
1628,4927,5.0,2
5175,103,5.0,2
1628,5043,4.0,2
1525,4283,3.0,2
1525,4149,5.0,2
2774,4452,2.0,2
1333,4272,1.0,2
2774,4449,5.0,2
4372,5254,5.0,2
4112,3754,5.0,2
3850,5255,5.0,2
3850,5255,5.0,2
3850,5255,5.0,2
5882,42,3.0,2
6278,4603,5.0,2
1935,1255,5.0,2
3274,3765,3.0,2
3274,15,3.0,2
4010,5256,1.0,2
1713,4113,5.0,2
1682,3739,1.0,2
2801,29,4.0,2
2801,5257,5.0,2
6309,29,1.0,2
6310,1,5.0,2
6310,350,4.0,2
3650,24,1.0,2
2038,5258,1.0,2
6311,1897,5.0,2
4520,118,5.0,2
4520,1918,5.0,2
4520,1,5.0,2
4520,1873,5.0,2
1024,5259,5.0,2
1024,3799,5.0,2
1962,4439,4.0,2
1962,3034,1.0,2
4044,138,5.0,2
6253,3896,4.0,2
6253,3896,4.0,2
3650,46,5.0,2
3650,3146,1.0,2
6312,4399,5.0,2
6312,4290,5.0,2
6312,555,4.0,2
530,4496,3.0,2
4736,15,5.0,2
4736,2164,5.0,2
147,2686,4.0,2
147,1,4.0,2
147,2686,4.0,2
6313,5180,5.0,2
3703,1011,3.0,2
5133,709,5.0,2
4453,102,5.0,2
6314,500,5.0,2
2660,118,4.0,2
6114,4799,1.0,2
2258,3261,4.0,2
677,1,5.0,2
677,571,5.0,2
2065,3349,5.0,2
492,29,5.0,2
2278,8,5.0,2
4518,4902,4.0,2
2416,4860,5.0,2
2416,4819,5.0,2
6315,4481,1.0,2
3319,5260,5.0,2
1176,2112,5.0,2
1176,45,3.0,2
460,63,5.0,2
1972,4310,4.0,2
1972,4432,5.0,2
2255,4066,1.0,2
2255,1942,2.0,2
2317,42,5.0,2
2317,89,5.0,2
1862,3684,5.0,2
1862,2009,5.0,2
31,1897,1.0,2
3655,2661,5.0,2
6253,4491,5.0,2
3816,3174,4.0,2
357,1,4.0,2
1227,45,5.0,2
1227,29,5.0,2
1227,45,5.0,2
1227,5261,4.0,2
4637,5262,5.0,2
972,4935,4.0,2
5274,3200,5.0,2
3515,2118,3.0,2
5770,66,5.0,2
5337,2174,5.0,2
5337,2991,3.0,2
5337,5263,5.0,2
5337,709,3.0,2
2029,5071,5.0,2
908,2475,2.0,2
1862,3902,2.0,2
908,3553,5.0,2
3594,2651,3.0,2
3699,5264,5.0,2
3727,274,5.0,2
2091,1793,5.0,2
1134,5087,1.0,2
5677,1086,5.0,2
3405,188,5.0,2
384,5265,5.0,2
3977,4439,5.0,2
3527,5244,4.0,2
2862,1736,4.0,2
792,4432,4.0,2
6316,118,5.0,2
6316,5109,5.0,2
1754,5266,5.0,2
976,1897,3.0,2
4536,8,5.0,2
4331,4790,4.0,2
3634,5267,5.0,2
3915,2329,4.0,2
1227,29,4.0,2
5290,4078,5.0,2
1415,3765,5.0,2
2774,3168,5.0,2
1415,2678,2.0,2
4906,4104,5.0,2
5765,1009,5.0,2
5765,1009,5.0,2
5765,1009,5.0,2
4143,28,5.0,2
3554,4964,5.0,2
3554,4281,5.0,2
4458,3703,5.0,2
1081,29,5.0,2
1081,3798,2.0,2
1081,4478,5.0,2
4449,24,3.0,2
1375,2078,5.0,2
3783,4085,3.0,2
3783,3533,5.0,2
3915,67,4.0,2
3915,1,5.0,2
1182,4676,5.0,2
6317,8,5.0,2
6317,8,5.0,2
518,5268,2.0,2
518,1,4.0,2
5594,3248,5.0,2
5594,4807,5.0,2
4332,26,5.0,2
27,4939,5.0,2
5644,4897,4.0,2
5133,294,5.0,2
1763,4095,5.0,2
2765,186,5.0,2
2765,4098,5.0,2
241,3738,2.0,2
623,8,5.0,2
623,1347,5.0,2
623,1503,5.0,2
741,15,5.0,2
741,1850,5.0,2
3399,4089,3.0,2
2890,2770,5.0,2
5487,558,1.0,2
4081,274,5.0,2
4081,5032,3.0,2
1789,8,5.0,2
1789,5269,5.0,2
964,1,5.0,2
1154,861,5.0,2
1154,861,5.0,2
4138,1,5.0,2
4198,525,5.0,2
3979,4700,5.0,2
149,4141,5.0,2
2362,2802,5.0,2
6318,5191,5.0,2
92,2133,5.0,2
3801,2576,5.0,2
1856,4848,1.0,2
4144,3509,5.0,2
2895,8,5.0,2
2895,8,5.0,2
2895,1,5.0,2
2895,4428,5.0,2
2895,29,5.0,2
2895,1379,5.0,2
2895,27,5.0,2
2895,29,5.0,2
2895,46,5.0,2
2567,5270,4.0,2
1631,46,5.0,2
1631,22,5.0,2
1631,4737,5.0,2
6319,5271,5.0,2
6319,5271,5.0,2
5443,4793,5.0,2
4108,15,4.0,2
5443,3850,5.0,2
5443,8,4.0,2
3837,224,4.0,2
3515,2859,5.0,2
4869,4026,5.0,2
4869,798,5.0,2
4476,554,1.0,2
4476,3332,5.0,2
4476,1,5.0,2
4476,2125,5.0,2
4476,402,5.0,2
4476,63,5.0,2
2028,1897,4.0,2
2277,45,2.0,2
2523,122,5.0,2
4831,46,5.0,2
4645,4172,1.0,2
541,3576,2.0,2
4793,3403,5.0,2
5954,4810,3.0,2
4793,3295,5.0,2
4793,3590,5.0,2
4793,3893,4.0,2
6273,237,2.0,2
6273,5033,5.0,2
6273,8,5.0,2
6273,4980,1.0,2
6273,103,5.0,2
2206,8,3.0,2
2896,2266,5.0,2
6269,1702,4.0,2
6269,5272,3.0,2
6269,67,3.0,2
1224,8,3.0,2
1609,1,3.0,2
1081,1086,5.0,2
699,4097,5.0,2
3841,1,5.0,2
3841,1,5.0,2
3841,4095,5.0,2
3841,4095,5.0,2
1813,3266,4.0,2
1813,4014,4.0,2
166,42,5.0,2
1813,2860,4.0,2
6320,2583,5.0,2
2672,1,4.0,2
2672,2766,4.0,2
2672,118,5.0,2
2909,5160,5.0,2
1627,4410,1.0,2
1627,274,3.0,2
6321,4676,4.0,2
6321,3539,4.0,2
776,4923,5.0,2
3354,3058,5.0,2
38,725,5.0,2
3515,554,3.0,2
573,4018,5.0,2
573,3072,5.0,2
2832,5269,4.0,2
2832,3364,4.0,2
5812,346,3.0,2
5812,1691,5.0,2
5812,2882,4.0,2
5812,3334,5.0,2
5812,3072,5.0,2
3515,4588,5.0,2
6269,5055,4.0,2
6269,1,3.0,2
6269,4777,4.0,2
3908,801,1.0,2
2465,423,5.0,2
2465,3756,5.0,2
4192,5273,5.0,2
4423,1755,5.0,2
1227,5274,5.0,2
4963,186,5.0,2
1227,45,5.0,2
5802,1,1.0,2
4879,67,5.0,2
4879,466,5.0,2
5108,5176,5.0,2
1310,492,5.0,2
6322,4354,1.0,2
4143,118,4.0,2
5420,29,1.0,2
1468,1,5.0,2
55,1897,5.0,2
5687,3896,5.0,2
1723,103,3.0,2
4359,15,5.0,2
2898,1897,3.0,2
2898,1897,5.0,2
2898,3519,1.0,2
2898,1897,1.0,2
2761,5240,5.0,2
2761,1897,5.0,2
1471,5134,1.0,2
5852,1577,5.0,2
5852,2730,5.0,2
5852,1742,5.0,2
7,4035,5.0,2
27,4771,5.0,2
27,5236,2.0,2
626,237,5.0,2
1385,5220,3.0,2
2515,29,4.0,2
2515,591,3.0,2
2515,5275,1.0,2
1892,5045,5.0,2
5562,29,5.0,2
753,56,3.0,2
1359,1,1.0,2
202,2652,5.0,2
202,5276,5.0,2
6269,1,5.0,2
2786,4962,2.0,2
2786,4501,2.0,2
4933,5192,3.0,2
987,1066,1.0,2
971,8,5.0,2
971,3519,5.0,2
971,3198,5.0,2
971,1,5.0,2
971,1,5.0,2
4467,571,5.0,2
4933,26,5.0,2
2505,4805,5.0,2
1714,5277,5.0,2
1167,5278,3.0,2
1227,45,5.0,2
803,3859,5.0,2
803,1,5.0,2
803,4798,5.0,2
5631,1,5.0,2
5631,8,5.0,2
1227,8,5.0,2
1227,45,5.0,2
1221,4774,4.0,2
1221,5010,4.0,2
1221,5141,4.0,2
2280,165,5.0,2
387,997,3.0,2
485,5279,1.0,2
485,573,5.0,2
2405,138,5.0,2
3706,1211,5.0,2
1472,5190,1.0,2
3608,5280,3.0,2
4930,3892,5.0,2
4930,4201,5.0,2
4930,2547,5.0,2
1763,5255,1.0,2
3608,4950,4.0,2
1472,1652,5.0,2
1472,4501,5.0,2
2130,4257,5.0,2
2130,3162,3.0,2
55,1815,3.0,2
6083,8,1.0,2
5523,5050,5.0,2
1351,4212,5.0,2
1351,165,5.0,2
1351,4318,5.0,2
1351,4161,5.0,2
6323,1,5.0,2
5462,198,5.0,2
778,1,5.0,2
5113,3656,5.0,2
6324,15,5.0,2
4688,2119,3.0,2
4486,1,5.0,2
4486,1,5.0,2
4486,4260,5.0,2
4486,4916,5.0,2
4486,8,5.0,2
4486,4916,5.0,2
4486,5034,5.0,2
4486,4394,5.0,2
4486,3575,5.0,2
4486,2073,5.0,2
3936,2743,2.0,2
3666,3587,3.0,2
57,4848,5.0,2
6325,66,5.0,2
6325,356,5.0,2
1282,8,5.0,2
4641,1,5.0,2
1282,3762,5.0,2
1351,230,5.0,2
1351,758,5.0,2
5910,1964,5.0,2
1351,836,5.0,2
218,24,4.0,2
3706,1,5.0,2
4821,42,1.0,2
4821,5054,1.0,2
3164,2275,5.0,2
4786,1276,5.0,2
1095,5061,5.0,2
993,554,5.0,2
5928,1,5.0,2
527,4233,5.0,2
218,3213,4.0,2
3182,1164,5.0,2
3182,4804,5.0,2
3182,5281,5.0,2
3284,144,1.0,2
4987,4153,4.0,2
6027,1,5.0,2
6082,118,5.0,2
6326,2857,5.0,2
6326,3198,5.0,2
6326,8,5.0,2
6326,138,5.0,2
4138,3950,5.0,2
3340,3154,5.0,2
3340,2174,5.0,2
3340,2174,5.0,2
3340,2636,5.0,2
3340,1,5.0,2
3340,1358,5.0,2
3340,3497,5.0,2
3340,907,5.0,2
3340,1506,5.0,2
3340,1408,5.0,2
6327,3261,5.0,2
1454,2453,1.0,2
4378,5282,5.0,2
1070,4201,4.0,2
1070,1,3.0,2
4992,45,5.0,2
1070,4540,4.0,2
2381,1,5.0,2
2381,141,5.0,2
2381,41,5.0,2
2870,3174,1.0,2
488,3628,4.0,2
6328,3111,4.0,2
488,4848,4.0,2
488,4713,4.0,2
488,237,2.0,2
3556,8,5.0,2
488,5171,4.0,2
4393,3261,5.0,2
2277,45,3.0,2
5469,4026,5.0,2
5298,8,5.0,2
6329,3836,5.0,2
6329,5283,5.0,2
4105,5284,5.0,2
473,2699,2.0,2
473,258,3.0,2
473,138,2.0,2
5129,446,1.0,2
2647,29,1.0,2
6163,5285,4.0,2
695,8,5.0,2
928,2641,1.0,2
4378,4736,5.0,2
4378,5050,5.0,2
4378,4516,5.0,2
3058,3444,3.0,2
4518,4691,5.0,2
5108,3907,5.0,2
5108,4005,5.0,2
2643,5286,5.0,2
2643,5286,5.0,2
6037,3561,5.0,2
2381,141,5.0,2
2280,5034,4.0,2
3629,5155,4.0,2
3629,5287,4.0,2
3629,5134,4.0,2
1464,4113,5.0,2
6330,4295,2.0,2
5221,5071,3.0,2
1091,4218,4.0,2
3955,2829,5.0,2
5221,24,5.0,2
5221,2697,5.0,2
1227,8,3.0,2
1227,45,5.0,2
1227,45,5.0,2
1227,45,5.0,2
1227,45,4.0,2
1227,8,5.0,2
1227,45,5.0,2
1605,4922,5.0,2
6180,66,4.0,2
327,8,5.0,2
327,4802,5.0,2
1977,2462,5.0,2
1977,1,5.0,2
5163,3274,5.0,2
3794,4485,3.0,2
3794,4485,3.0,2
3794,8,4.0,2
3794,8,4.0,2
3400,3808,5.0,2
3400,3808,5.0,2
5401,2948,5.0,2
5401,3303,5.0,2
2751,5132,4.0,2
787,4738,5.0,2
787,4198,5.0,2
787,5288,5.0,2
1705,4070,4.0,2
2999,377,4.0,2
5262,555,3.0,2
2058,2254,2.0,2
2058,8,5.0,2
5550,3931,5.0,2
3613,1,5.0,2
4197,1,3.0,2
5838,5119,5.0,2
5838,4802,5.0,2
5838,4240,5.0,2
180,68,5.0,2
6177,4026,5.0,2
6177,4184,5.0,2
4361,3910,5.0,2
4796,4026,5.0,2
4796,4536,5.0,2
4796,4889,5.0,2
4796,4089,2.0,2
4796,15,1.0,2
4796,4048,3.0,2
3343,15,4.0,2
495,4388,5.0,2
495,29,5.0,2
3964,3672,5.0,2
3964,3584,5.0,2
3389,5262,5.0,2
944,4267,5.0,2
2836,1,5.0,2
864,1,2.0,2
864,1,3.0,2
5790,8,5.0,2
5790,8,5.0,2
5500,5155,5.0,2
2503,4547,5.0,2
6331,2766,4.0,2
6331,3007,4.0,2
6331,1172,3.0,2
6331,46,4.0,2
6331,15,4.0,2
6331,1,5.0,2
4295,1,5.0,2
4295,4829,5.0,2
144,165,5.0,2
5671,188,5.0,2
2975,108,1.0,2
5671,1755,5.0,2
376,4863,4.0,2
6332,4767,5.0,2
6332,4770,4.0,2
4686,4588,4.0,2
1621,243,5.0,2
1621,4399,5.0,2
1621,4770,5.0,2
1621,1255,4.0,2
1621,24,5.0,2
1621,2041,5.0,2
1621,3295,5.0,2
1621,1,4.0,2
1621,4604,4.0,2
1621,2467,4.0,2
1621,2447,5.0,2
1621,1699,3.0,2
3439,3200,5.0,2
3111,578,1.0,2
3512,118,4.0,2
3512,5289,4.0,2
6333,5290,4.0,2
1935,2583,1.0,2
2519,3653,4.0,2
4701,29,3.0,2
4428,15,5.0,2
4428,4714,5.0,2
4428,4820,5.0,2
3354,24,1.0,2
429,28,1.0,2
260,4370,5.0,2
260,16,5.0,2
1397,1408,5.0,2
6334,2059,5.0,2
6334,5291,5.0,2
6335,419,1.0,2
2468,4333,4.0,2
2468,4333,4.0,2
2468,5292,4.0,2
2688,3790,5.0,2
2468,4794,5.0,2
2688,3929,5.0,2
5624,1770,5.0,2
1780,2583,5.0,2
